CountryName,CountryISO3,Year,IndicatorName,IndicatorCode,Value
Bosnia and Herzegovina,BIH,2016,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.4
Bosnia and Herzegovina,BIH,2015,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.4
Bosnia and Herzegovina,BIH,2014,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.5
Bosnia and Herzegovina,BIH,2013,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.6
Bosnia and Herzegovina,BIH,2012,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.8
Bosnia and Herzegovina,BIH,2011,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,6
Bosnia and Herzegovina,BIH,2010,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,6.3
Bosnia and Herzegovina,BIH,2009,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,6.6
Bosnia and Herzegovina,BIH,2008,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,6.9
Bosnia and Herzegovina,BIH,2007,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,7.2
Bosnia and Herzegovina,BIH,2006,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,7.5
Bosnia and Herzegovina,BIH,2005,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,7.8
Bosnia and Herzegovina,BIH,2004,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,7.9
Bosnia and Herzegovina,BIH,2003,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,8
Bosnia and Herzegovina,BIH,2002,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,8.2
Bosnia and Herzegovina,BIH,2001,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,8.4
Bosnia and Herzegovina,BIH,2000,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,8.7
Bosnia and Herzegovina,BIH,1999,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,9.1
Bosnia and Herzegovina,BIH,1998,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,9.6
Bosnia and Herzegovina,BIH,1997,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,10.2
Bosnia and Herzegovina,BIH,1996,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,10.8
Bosnia and Herzegovina,BIH,1995,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,11.8
Bosnia and Herzegovina,BIH,1994,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,17
Bosnia and Herzegovina,BIH,1993,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,21
Bosnia and Herzegovina,BIH,1992,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,21.7
Bosnia and Herzegovina,BIH,1991,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,14.9
Bosnia and Herzegovina,BIH,1990,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,16.1
Bosnia and Herzegovina,BIH,1989,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,17.4
Bosnia and Herzegovina,BIH,1988,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,18.8
Bosnia and Herzegovina,BIH,1987,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,20.4
Bosnia and Herzegovina,BIH,1986,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,22.1
Bosnia and Herzegovina,BIH,1985,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,24
Bosnia and Herzegovina,BIH,1984,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,26.1
Bosnia and Herzegovina,BIH,2021,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,5.3
Bosnia and Herzegovina,BIH,2020,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,5.4
Bosnia and Herzegovina,BIH,2019,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,5.6
Bosnia and Herzegovina,BIH,2018,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,5.7
Bosnia and Herzegovina,BIH,2017,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,5.8
Bosnia and Herzegovina,BIH,2016,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,5.9
Bosnia and Herzegovina,BIH,2015,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,5.9
Bosnia and Herzegovina,BIH,2014,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,6.1
Bosnia and Herzegovina,BIH,2013,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,6.2
Bosnia and Herzegovina,BIH,2012,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,6.4
Bosnia and Herzegovina,BIH,2011,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,6.6
Bosnia and Herzegovina,BIH,2010,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,6.9
Bosnia and Herzegovina,BIH,2009,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,7.3
Bosnia and Herzegovina,BIH,2008,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,7.6
Bosnia and Herzegovina,BIH,2007,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,8
Bosnia and Herzegovina,BIH,2006,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,8.4
Bosnia and Herzegovina,BIH,2005,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,8.6
Bosnia and Herzegovina,BIH,2004,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,8.8
Bosnia and Herzegovina,BIH,2003,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,8.9
Bosnia and Herzegovina,BIH,2002,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,9.1
Bosnia and Herzegovina,BIH,2001,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,9.3
Bosnia and Herzegovina,BIH,2000,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,9.7
Bosnia and Herzegovina,BIH,1999,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,10.1
Bosnia and Herzegovina,BIH,1998,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,10.7
Bosnia and Herzegovina,BIH,1997,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,11.3
Bosnia and Herzegovina,BIH,1996,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,12
Bosnia and Herzegovina,BIH,1995,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,13.1
Bosnia and Herzegovina,BIH,1994,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,18.4
Bosnia and Herzegovina,BIH,1993,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,22.4
Bosnia and Herzegovina,BIH,1992,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,23.2
Bosnia and Herzegovina,BIH,1991,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,16.5
Bosnia and Herzegovina,BIH,1990,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,17.8
Bosnia and Herzegovina,BIH,1989,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,19.2
Bosnia and Herzegovina,BIH,1988,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,20.7
Bosnia and Herzegovina,BIH,1987,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,22.5
Bosnia and Herzegovina,BIH,1986,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,24.4
Bosnia and Herzegovina,BIH,1985,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,26.6
Bosnia and Herzegovina,BIH,1984,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,28.9
Bosnia and Herzegovina,BIH,2021,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,77.53
Bosnia and Herzegovina,BIH,2020,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,78.414
Bosnia and Herzegovina,BIH,2019,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.22
Bosnia and Herzegovina,BIH,2018,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.093
Bosnia and Herzegovina,BIH,2017,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,78.958
Bosnia and Herzegovina,BIH,2016,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,78.768
Bosnia and Herzegovina,BIH,2015,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,78.112
Bosnia and Herzegovina,BIH,2014,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,77.709
Bosnia and Herzegovina,BIH,2013,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,78.624
Bosnia and Herzegovina,BIH,2012,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.867
Bosnia and Herzegovina,BIH,2011,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.382
Bosnia and Herzegovina,BIH,2010,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.652
Bosnia and Herzegovina,BIH,2009,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.726
Bosnia and Herzegovina,BIH,2008,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.607
Bosnia and Herzegovina,BIH,2007,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,78.953
Bosnia and Herzegovina,BIH,2006,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.141
Bosnia and Herzegovina,BIH,2005,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,78.332
Bosnia and Herzegovina,BIH,2004,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,78.692
Bosnia and Herzegovina,BIH,2003,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,78.55
Bosnia and Herzegovina,BIH,2002,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.83
Bosnia and Herzegovina,BIH,2001,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,77.988
Bosnia and Herzegovina,BIH,2000,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,77.311
Bosnia and Herzegovina,BIH,1999,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,77.871
Bosnia and Herzegovina,BIH,1998,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.386
Bosnia and Herzegovina,BIH,1997,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.393
Bosnia and Herzegovina,BIH,1996,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.205
Bosnia and Herzegovina,BIH,1995,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,74.331
Bosnia and Herzegovina,BIH,1994,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,75.222
Bosnia and Herzegovina,BIH,1993,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,64.383
Bosnia and Herzegovina,BIH,1992,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,64.254
Bosnia and Herzegovina,BIH,1991,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,75.314
Bosnia and Herzegovina,BIH,1990,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,75.4
Bosnia and Herzegovina,BIH,1989,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,74.428
Bosnia and Herzegovina,BIH,1988,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,74.465
Bosnia and Herzegovina,BIH,1987,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,74.252
Bosnia and Herzegovina,BIH,1986,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,74.144
Bosnia and Herzegovina,BIH,1985,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,73.511
Bosnia and Herzegovina,BIH,1984,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,74.13
Bosnia and Herzegovina,BIH,1983,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,74.526
Bosnia and Herzegovina,BIH,1982,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,74.246
Bosnia and Herzegovina,BIH,1981,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,74.04
Bosnia and Herzegovina,BIH,1980,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,73.889
Bosnia and Herzegovina,BIH,1979,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,73.537
Bosnia and Herzegovina,BIH,1978,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,73.357
Bosnia and Herzegovina,BIH,1977,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,73.219
Bosnia and Herzegovina,BIH,1976,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,72.733
Bosnia and Herzegovina,BIH,1975,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,72.457
Bosnia and Herzegovina,BIH,1974,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,71.857
Bosnia and Herzegovina,BIH,1973,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,71.19
Bosnia and Herzegovina,BIH,1972,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,70.761
Bosnia and Herzegovina,BIH,1971,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,70.168
Bosnia and Herzegovina,BIH,1970,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,69.64
Bosnia and Herzegovina,BIH,1969,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,69.079
Bosnia and Herzegovina,BIH,1968,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,68.654
Bosnia and Herzegovina,BIH,1967,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,68.23
Bosnia and Herzegovina,BIH,1966,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,67.773
Bosnia and Herzegovina,BIH,1965,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,67.164
Bosnia and Herzegovina,BIH,1964,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,66.579
Bosnia and Herzegovina,BIH,1963,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,65.845
Bosnia and Herzegovina,BIH,1962,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,65.113
Bosnia and Herzegovina,BIH,1961,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,64.445
Bosnia and Herzegovina,BIH,1960,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,63.693
Bosnia and Herzegovina,BIH,2021,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.3
Bosnia and Herzegovina,BIH,2020,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.225
Bosnia and Herzegovina,BIH,2019,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.241
Bosnia and Herzegovina,BIH,2018,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.093
Bosnia and Herzegovina,BIH,2017,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.935
Bosnia and Herzegovina,BIH,2016,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.808
Bosnia and Herzegovina,BIH,2015,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.182
Bosnia and Herzegovina,BIH,2014,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.659
Bosnia and Herzegovina,BIH,2013,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.33
Bosnia and Herzegovina,BIH,2012,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.191
Bosnia and Herzegovina,BIH,2011,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.007
Bosnia and Herzegovina,BIH,2010,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.073
Bosnia and Herzegovina,BIH,2009,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.976
Bosnia and Herzegovina,BIH,2008,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.838
Bosnia and Herzegovina,BIH,2007,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.161
Bosnia and Herzegovina,BIH,2006,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.247
Bosnia and Herzegovina,BIH,2005,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.42
Bosnia and Herzegovina,BIH,2004,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.133
Bosnia and Herzegovina,BIH,2003,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.782
Bosnia and Herzegovina,BIH,2002,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.612
Bosnia and Herzegovina,BIH,2001,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.06
Bosnia and Herzegovina,BIH,2000,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.496
Bosnia and Herzegovina,BIH,1999,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.076
Bosnia and Herzegovina,BIH,1998,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.901
Bosnia and Herzegovina,BIH,1997,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.686
Bosnia and Herzegovina,BIH,1996,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.43
Bosnia and Herzegovina,BIH,1995,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.284
Bosnia and Herzegovina,BIH,1994,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.209
Bosnia and Herzegovina,BIH,1993,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.519
Bosnia and Herzegovina,BIH,1992,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.785
Bosnia and Herzegovina,BIH,1991,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.089
Bosnia and Herzegovina,BIH,1990,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.349
Bosnia and Herzegovina,BIH,1989,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.781
Bosnia and Herzegovina,BIH,1988,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.755
Bosnia and Herzegovina,BIH,1987,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.676
Bosnia and Herzegovina,BIH,1986,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.239
Bosnia and Herzegovina,BIH,1985,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.799
Bosnia and Herzegovina,BIH,1984,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.036
Bosnia and Herzegovina,BIH,1983,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.081
Bosnia and Herzegovina,BIH,1982,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.875
Bosnia and Herzegovina,BIH,1981,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.7
Bosnia and Herzegovina,BIH,1980,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.543
Bosnia and Herzegovina,BIH,1979,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.34
Bosnia and Herzegovina,BIH,1978,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.132
Bosnia and Herzegovina,BIH,1977,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.041
Bosnia and Herzegovina,BIH,1976,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.648
Bosnia and Herzegovina,BIH,1975,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.405
Bosnia and Herzegovina,BIH,1974,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.862
Bosnia and Herzegovina,BIH,1973,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.216
Bosnia and Herzegovina,BIH,1972,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.672
Bosnia and Herzegovina,BIH,1971,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.163
Bosnia and Herzegovina,BIH,1970,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.688
Bosnia and Herzegovina,BIH,1969,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.2
Bosnia and Herzegovina,BIH,1968,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.883
Bosnia and Herzegovina,BIH,1967,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.553
Bosnia and Herzegovina,BIH,1966,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.171
Bosnia and Herzegovina,BIH,1965,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.555
Bosnia and Herzegovina,BIH,1964,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.948
Bosnia and Herzegovina,BIH,1963,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.274
Bosnia and Herzegovina,BIH,1962,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.511
Bosnia and Herzegovina,BIH,1961,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.856
Bosnia and Herzegovina,BIH,1960,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.037
Bosnia and Herzegovina,BIH,2021,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,73.108
Bosnia and Herzegovina,BIH,2020,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,74.04
Bosnia and Herzegovina,BIH,2019,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,75.208
Bosnia and Herzegovina,BIH,2018,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,75.034
Bosnia and Herzegovina,BIH,2017,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,74.849
Bosnia and Herzegovina,BIH,2016,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,74.775
Bosnia and Herzegovina,BIH,2015,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,74.18
Bosnia and Herzegovina,BIH,2014,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,73.539
Bosnia and Herzegovina,BIH,2013,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,73.945
Bosnia and Herzegovina,BIH,2012,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,74.406
Bosnia and Herzegovina,BIH,2011,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,74.492
Bosnia and Herzegovina,BIH,2010,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,74.341
Bosnia and Herzegovina,BIH,2009,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,74.067
Bosnia and Herzegovina,BIH,2008,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,73.892
Bosnia and Herzegovina,BIH,2007,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,73.201
Bosnia and Herzegovina,BIH,2006,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,73.174
Bosnia and Herzegovina,BIH,2005,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,72.36
Bosnia and Herzegovina,BIH,2004,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,73.357
Bosnia and Herzegovina,BIH,2003,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,72.806
Bosnia and Herzegovina,BIH,2002,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,72.21
Bosnia and Herzegovina,BIH,2001,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,71.932
Bosnia and Herzegovina,BIH,2000,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,71.484
Bosnia and Herzegovina,BIH,1999,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,72.039
